src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.056,0.0642105,2288722.2494763318,622.9510749799488,622.9510749799488,0.0,40,0,146960,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1280,0,1432,40,0.0016458615384615381,0.0174886,0.0000276,0.003344758076002246,0.06418859999999998,0.0174886,0.0000276,0.0016458615384615381,0.003344758076002246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,40,0,146960,0,Unknown
134.221.96.14,14.24.3.17,0,0,IP_161,2025-07-17 23:52:17.057,0.0000173,212369942.19653177,57803.46820809248,57803.46820809248,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,807,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,0,1,0,3674,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.057,0.1758841,6520418.844000112,125.08236958315165,125.08236958315165,0.0,22,0,1146838,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,704,0,42,22,0.00837505714285714,0.1108691,0.0001058,0.023307040842968082,0.17587619999999993,0.1108691,0.0001058,0.00837505714285714,0.023307040842968082,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,22,0,1146838,0,Unknown
8.0.69.0,0.40.116.72,0,0,IP_161,2025-07-17 23:52:17.102,0.0000172,213604651.1627907,58139.534883720924,58139.534883720924,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,1,0,3674,0,Unknown
134.221.96.2,199.252.0.60,0,0,IP_90,2025-07-17 23:52:17.372,0.0000215,2424604651.162791,46511.62790697674,46511.62790697674,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,82,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0,1,0,52129,0,Unknown
134.221.96.0,0.0.0.92,0,0,IP_161,2025-07-17 23:52:17.391,0.0000223,164753363.22869956,44843.04932735426,44843.04932735426,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,114,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0,1,0,3674,0,Unknown
134.221.96.0,126.249.0.20,0,0,IP_90,2025-07-17 23:52:17.774,4.8611833,42894.08301061184,0.8228449233749321,0.8228449233749321,0.0,4,0,208516,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,128,0,42,4,1.6203872,4.8135327,0.0018704,2.2579659252607702,4.8611616,4.8135327,0.0018704,1.6203872,2.2579659252607702,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,4,0,208516,0,Unknown
134.221.96.3,181.223.4.12,0,0,IP_161,2025-07-17 23:52:17.812,0.0000264,139166666.66666666,37878.78787878788,37878.78787878788,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,1058,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,0.0,0,1,0,3674,0,Unknown
134.221.96.0,126.249.0.20,0,0,IP_90,2025-07-17 23:52:17.812,4.8998512,53194.47251785932,1.0204391512950435,1.0204391512950435,0.0,5,0,260645,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,160,0,42,5,1.224956675,4.8135327,0.0018704,2.071932308265492,4.8998267,4.8135327,0.0018704,1.224956675,2.071932308265492,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,5,0,260645,0,Unknown
134.221.96.3,181.223.0.20,0,0,IP_161,2025-07-17 23:52:17.813,4.8567737,2269.4077757833356,0.6176940053846858,0.6176940053846858,0.0,3,0,11022,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,96,0,42,3,2.4283833500000003,4.8123836,0.0443831,2.38400025,4.8567667000000005,4.8123836,0.0443831,2.4283833500000003,2.38400025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,3,0,11022,0,Unknown
134.221.96.0,0.0.0.20,0,0,IP_90,2025-07-17 23:52:17.813,7.7e-6,6769999999.999999,129870.12987012985,129870.12987012985,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,1,0,52129,0,Unknown
8.0.69.0,0.99.60.32,0,0,IP_90,2025-07-17 23:52:18.909,0.0000218,2391238532.1100917,45871.55963302752,45871.55963302752,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,81,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0,1,0,52129,0,Unknown
8.0.69.0,0.40.135.138,0,0,IP_161,2025-07-17 23:52:18.986,0.0000293,125392491.46757679,34129.69283276451,34129.69283276451,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,1,0,3674,0,Unknown
134.221.96.0,39.87.0.45,0,0,IP_161,2025-07-17 23:52:21.521,0.0000169,217396449.704142,59171.597633136094,59171.597633136094,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,1,0,3674,0,Unknown
134.221.96.0,103.159.0.49,0,0,IP_90,2025-07-17 23:52:21.522,0.0000147,3546190476.1904764,68027.21088435374,68027.21088435374,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0,1,0,52129,0,Unknown
134.221.96.0,39.87.0.20,0,0,IP_161,2025-07-17 23:52:21.538,0.0000203,180985221.67487687,49261.08374384237,49261.08374384237,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,1,0,3674,0,Unknown
134.221.96.0,0.0.0.32,0,0,IP_90,2025-07-17 23:52:21.710,10.216419,10204.945588077388,0.19576331002085956,0.19576331002085956,0.0,2,0,104258,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,64,0,54,2,10.2163896,10.2163896,10.2163896,0.0,10.2163896,10.2163896,10.2163896,10.2163896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,104258,0,Unknown
134.221.96.0,0.0.0.24,0,0,IP_161,2025-07-17 23:52:21.715,0.0000194,189381443.29896906,51546.39175257732,51546.39175257732,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,1,0,3674,0,Unknown
134.221.96.0,0.0.0.88,0,0,IP_161,2025-07-17 23:52:22.541,0.0000133,0.0,75187.96992481203,75187.96992481203,0.0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,Unknown
134.221.96.0,0.0.0.88,0,0,IP_161,2025-07-17 23:52:22.541,0.0003299,0.0,6062.443164595332,6062.443164595332,0.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24,0,0,0,0.0003211,0.0003211,0.0003211,0.0,0.0003211,0.0003211,0.0003211,0.0003211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,Unknown
134.221.96.0,0.0.0.88,0,0,IP_161,2025-07-17 23:52:22.543,0.0017914,0.0,1674.6678575415874,1674.6678575415874,0.0,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36,0,0,0,0.0008922499999999999,0.0014634,0.0003211,0.0005711499999999999,0.0017844999999999998,0.0014634,0.0003211,0.0008922499999999999,0.0005711499999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,Unknown
134.221.96.0,0.0.0.56,0,0,IP_90,2025-07-17 23:52:22.561,0.0000478,0.0,20920.502092050207,20920.502092050207,0.0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,Unknown
134.221.96.0,0.0.0.56,0,0,IP_90,2025-07-17 23:52:22.959,0.398747,0.0,5.015711716953356,5.015711716953356,0.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24,0,0,0,0.3987259,0.3987259,0.3987259,0.0,0.3987259,0.3987259,0.3987259,0.3987259,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,Unknown
134.221.96.4,166.179.0.63,0,0,IP_90,2025-07-17 23:52:29.221,0.000024,2172041666.6666665,41666.666666666664,41666.666666666664,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,85,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,52129,0,Unknown
134.221.96.2,5.55.0.194,0,0,IP_161,2025-07-17 23:52:29.250,0.0000866,42424942.263279445,11547.344110854503,11547.344110854503,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0,1,0,3674,0,Unknown
134.221.96.4,166.179.0.20,0,0,IP_90,2025-07-17 23:52:29.289,0.0000269,1937881040.8921933,37174.72118959108,37174.72118959108,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,1,0,52129,0,Unknown
134.221.96.0,39.87.0.74,0,0,IP_161,2025-07-17 23:52:29.814,0.0000155,237032258.06451613,64516.12903225806,64516.12903225806,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,96,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0,1,0,3674,0,Unknown
134.221.96.0,103.159.0.78,0,0,IP_90,2025-07-17 23:52:29.815,0.0000125,4170320000.0,80000.0,80000.0,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,52129,0,Unknown
134.221.96.0,39.87.0.20,0,0,IP_161,2025-07-17 23:52:29.833,8.2958982,885.7389305958455,0.2410829968959841,0.2410829968959841,0.0,2,0,7348,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,64,0,42,2,8.2958861,8.2958861,8.2958861,0.0,8.2958861,8.2958861,8.2958861,8.2958861,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,2,0,7348,0,Unknown
8.0.70.192,0.36.243.26,0,0,IP_161,2025-07-17 23:52:30.119,0.0000307,783843648.208469,32573.28990228013,32573.28990228013,0.0,1,0,24064,0,24064,24064,24064.0,0.0,0,0,0.0,0.0,24064,24064,24064.0,0.0,0.0,4,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,24064.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,1,0,24064,0,Unknown
8.0.70.192,0.36.243.26,0,0,IP_161,2025-07-17 23:52:30.119,0.0002134,225529522.02436736,9372.07122774133,9372.07122774133,0.0,2,0,48128,0,24064,24064,24064.0,0.0,0,0,0.0,0.0,24064,24064,24064.0,0.0,0.0,8,0,30,2,0.0002059,0.0002059,0.0002059,0.0,0.0002059,0.0002059,0.0002059,0.0002059,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,24064.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,2,0,48128,0,Unknown
8.0.70.192,0.36.243.26,0,0,IP_161,2025-07-17 23:52:30.123,0.0038464,18768718.801996674,779.9500831946756,779.9500831946756,0.0,3,0,72192,0,24064,24064,24064.0,0.0,0,0,0.0,0.0,24064,24064,24064.0,0.0,0.0,12,0,30,3,0.0019128,0.0036197,0.0002059,0.0017069,0.0038256,0.0036197,0.0002059,0.0019128,0.0017069,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,24064.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,3,0,72192,0,Unknown
8.0.70.0,0.40.117.138,0,0,IP_90,2025-07-17 23:52:30.210,0.0000275,875054545.4545454,36363.63636363636,36363.63636363636,0.0,1,0,24064,0,24064,24064,24064.0,0.0,0,0,0.0,0.0,24064,24064,24064.0,0.0,0.0,4,0,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,24064.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,1,0,24064,0,Unknown
8.0.70.0,0.48.117.139,0,0,IP_90,2025-07-17 23:52:31.211,0.0000226,1064778761.0619469,44247.78761061947,44247.78761061947,0.0,1,0,24064,0,24064,24064,24064.0,0.0,0,0,0.0,0.0,24064,24064,24064.0,0.0,0.0,4,0,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,24064.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,1,0,24064,0,Unknown
129.0.0.0,8.0.69.96,0,0,IP_161,2025-07-17 23:52:34.625,0.0000183,200765027.32240435,54644.80874316939,54644.80874316939,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0,1,0,3674,0,Unknown
8.0.69.0,0.75.20.55,0,0,IP_90,2025-07-17 23:52:34.628,0.0000119,4380588235.294118,84033.61344537816,84033.61344537816,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0,1,0,52129,0,Unknown
8.0.69.0,0.75.20.56,0,0,IP_90,2025-07-17 23:52:34.628,5.6e-6,9308750000.0,178571.42857142858,178571.42857142858,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0,1,0,52129,0,Unknown
129.0.0.0,8.0.69.96,0,0,IP_161,2025-07-17 23:52:34.664,0.0389258,188769.40229873246,51.3798046539827,51.3798046539827,0.0,2,0,7348,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,64,0,26,2,0.0389127,0.0389127,0.0389127,0.0,0.0389127,0.0389127,0.0389127,0.0389127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0,2,0,7348,0,Unknown
129.0.0.0,8.0.69.96,0,0,IP_161,2025-07-17 23:52:34.664,0.038995,282651.62200282083,76.93294012052827,76.93294012052827,0.0,3,0,11022,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,96,0,26,3,0.0194964,0.0389127,0.0000801,0.0194163,0.0389928,0.0389127,0.0000801,0.0194964,0.0194163,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.333333333333336,0.0,0,3,0,11022,0,Unknown
8.0.69.0,0.41.170.14,0,0,IP_90,2025-07-17 23:52:37.503,0.0000267,1952397003.7453184,37453.183520599254,37453.183520599254,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0,1,0,52129,0,Unknown
8.0.69.0,0.40.241.91,0,0,IP_161,2025-07-17 23:52:37.506,0.0000272,135073529.4117647,36764.705882352944,36764.705882352944,0.0,1,0,3674,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,32,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,1,0,3674,0,Unknown
8.0.69.0,0.40.71.159,0,0,IP_90,2025-07-17 23:52:37.507,0.0000143,3645384615.3846154,69930.06993006993,69930.06993006993,0.0,1,0,52129,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,32,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,1,0,52129,0,Unknown
